,Review_Text,Rating,Review_Text_lemma,Review_Text_stem,Cleaned_Reviews,Review_Text_postag,Sentiment_Polarity,Sentiment_Category
886,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",2,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
887,"['review', 'available']",5,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
888,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",2,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
889,"['service', 'disappointing', 'wont', 'coming', 'back']",5,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
890,"['review', 'available']",3,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
891,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",2,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
892,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",5,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
893,"['service', 'disappointing', 'wont', 'coming', 'back']",1,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
894,"['experience', 'terrible', 'would', 'recommend', 'provider']",3,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
895,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",3,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
896,"['healthcare', 'provider', 'excellent', 'great', 'experience']",1,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
897,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",5,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
898,"['experience', 'terrible', 'would', 'recommend', 'provider']",4,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
899,"['staff', 'caring', 'attentive', 'couldnt', 'happier']",1,"['staff', 'caring', 'attentive', 'couldnt', 'happier']","['staff', 'care', 'attent', 'couldnt', 'happier']",staff caring attentive couldnt happier,"[('staff', 'NN'), ('caring', 'VBG'), ('attentive', 'JJ'), ('couldnt', 'NN'), ('happier', 'NN')]",0.4,1
900,"['service', 'okay', 'nothing', 'exceptional']",5,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
901,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",1,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
902,"['experience', 'terrible', 'would', 'recommend', 'provider']",1,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
903,"['healthcare', 'provider', 'excellent', 'great', 'experience']",2,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
904,"['service', 'okay', 'nothing', 'exceptional']",5,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
905,"['staff', 'caring', 'attentive', 'couldnt', 'happier']",4,"['staff', 'caring', 'attentive', 'couldnt', 'happier']","['staff', 'care', 'attent', 'couldnt', 'happier']",staff caring attentive couldnt happier,"[('staff', 'NN'), ('caring', 'VBG'), ('attentive', 'JJ'), ('couldnt', 'NN'), ('happier', 'NN')]",0.4,1
906,"['review', 'available']",2,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
907,"['average', 'experience', 'neither', 'good', 'bad']",1,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
908,"['experience', 'terrible', 'would', 'recommend', 'provider']",1,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
909,"['service', 'okay', 'nothing', 'exceptional']",1,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
910,"['service', 'okay', 'nothing', 'exceptional']",5,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
911,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",5,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
912,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",2,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
913,"['review', 'available']",4,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
914,"['staff', 'caring', 'attentive', 'couldnt', 'happier']",2,"['staff', 'caring', 'attentive', 'couldnt', 'happier']","['staff', 'care', 'attent', 'couldnt', 'happier']",staff caring attentive couldnt happier,"[('staff', 'NN'), ('caring', 'VBG'), ('attentive', 'JJ'), ('couldnt', 'NN'), ('happier', 'NN')]",0.4,1
915,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",3,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
916,"['mixed', 'feelings', 'experience']",1,"['mixed', 'feeling', 'experience']","['mix', 'feel', 'experi']",mixed feeling experience,"[('mixed', 'JJ'), ('feelings', 'NNS'), ('experience', 'NN')]",0,0
917,"['healthcare', 'provider', 'excellent', 'great', 'experience']",1,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
918,"['average', 'experience', 'neither', 'good', 'bad']",1,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
919,"['average', 'experience', 'neither', 'good', 'bad']",2,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
920,"['service', 'okay', 'nothing', 'exceptional']",2,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
921,"['experience', 'terrible', 'would', 'recommend', 'provider']",1,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
922,"['service', 'disappointing', 'wont', 'coming', 'back']",2,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
923,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",5,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
924,"['mixed', 'feelings', 'experience']",5,"['mixed', 'feeling', 'experience']","['mix', 'feel', 'experi']",mixed feeling experience,"[('mixed', 'JJ'), ('feelings', 'NNS'), ('experience', 'NN')]",0,0
925,"['experience', 'terrible', 'would', 'recommend', 'provider']",2,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
926,"['experience', 'terrible', 'would', 'recommend', 'provider']",1,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
927,"['healthcare', 'provider', 'excellent', 'great', 'experience']",2,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
928,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",2,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
929,"['service', 'disappointing', 'wont', 'coming', 'back']",2,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
930,"['service', 'okay', 'nothing', 'exceptional']",3,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
931,"['service', 'okay', 'nothing', 'exceptional']",5,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
932,"['average', 'experience', 'neither', 'good', 'bad']",4,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
933,"['service', 'okay', 'nothing', 'exceptional']",4,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
934,"['service', 'okay', 'nothing', 'exceptional']",3,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
935,"['average', 'experience', 'neither', 'good', 'bad']",2,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
936,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",3,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
937,"['average', 'experience', 'neither', 'good', 'bad']",3,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
938,"['average', 'experience', 'neither', 'good', 'bad']",1,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
939,"['healthcare', 'provider', 'excellent', 'great', 'experience']",5,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
940,"['experience', 'terrible', 'would', 'recommend', 'provider']",4,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
